SUBMISSION_ID,COMMON_NAME,SCIENTIFIC_NAME,TAXONOMIC_ORDER,COUNT,STATE_PROVINCE,COUNTY,LOCATION_ID,LOCATION,LATITUDE,LONGITUDE,DATE,TIME,PROTOCOL,DURATION_MIN,ALL_OBS_REPORTED,DISTANCE_TRAVELED_KM,AREA_COVERED_HA,NUMBER_OF_OBSERVERS,BREEDING_CODE,OBSERVATION_DETAILS,CHECKLIST_COMMENTS,ML_CATALOG_NUMBERS,PROVINCE_FR,PROVINCE_EN,COUNTRY_FR,COUNTRY_EN,DATE_FR,DATE_EN,MJD,MJD_END,LOCSTR,ENGLISH_NAME,ORDER,FAMILY,SORT,EBIRD_CODE,SCIENTIFIC_NAME_NOSSP,YEAR
S18564331,Oie cendrée,Anser anser,248,2,FR-U,nan,L1067998,"Camargue, Parc ornithologique du Pont de Gau",43.4889737,4.4041711,2010-12-27,03:20 PM,eBird - Stationary Count,60,0,nan,nan,1,nan,nan,nan,22362141 22362201,Provence-Alpes-Côte-d'Azur,Provence-Alpes-Côte-d'Azur,France,France,,,55557.63888888889,55557.680555555555,432920N042415E,Graylag Goose,Anseriformes,Anatidae,248,gragoo,Anser anser,2010
S114695233,Oie cendrée,Anser anser,248,8,FR-N,nan,L3216036,Lac de Lamartine,43.5058315,1.341337,2022-07-09,09:08 AM,eBird - Traveling Count,128,1,4.544,nan,1,nan,nan,nan,466012691 466012791,Midi-Pyrénées,Midi-Pyrénées,France,France,,,59769.38055555556,59769.46944444445,433020N012028E,Graylag Goose,Anseriformes,Anatidae,248,gragoo,Anser anser,2022
S114851676,Oie cendrée,Anser anser,248,16,FR-N,nan,L5752628,Le Domaine des Oiseaux,43.2682219,1.6609526,2022-07-11,10:58 AM,eBird - Traveling Count,109,1,4.109,nan,1,nan,nan,nan,466659191,Midi-Pyrénées,Midi-Pyrénées,France,France,,,59771.45694444444,59771.532638888886,431605N013939E,Graylag Goose,Anseriformes,Anatidae,248,gragoo,Anser anser,2022
S18565185,Oie cendrée,Anser anser,248,100,FR-T,nan,L2677115,RNN du Marais d'Yves,46.0422144,-1.0554814,1994-12-26,nan,Historical,0,1,nan,nan,1,nan,nan,nan,nan,Poitou-Charentes,Poitou-Charentes,France,France,,,49712.5,49712.5,460231N010319W,Graylag Goose,Anseriformes,Anatidae,248,gragoo,Anser anser,1994
S36952197,Oie cendrée,Anser anser (Domestic type),251,2,PT-13,Porto,L5200638,Cantareira,41.147911,-8.665303,2017-05-18,06:45 AM,eBird - Traveling Count,85,1,3.,nan,1,nan,nan,"Walking from ""Estuário do Douro--Observatório de Aves"" to ""Jardim do Passeio Alegre""",nan,Porto,Porto,Portugal,Portugal,,,57891.28125,57891.34027777778,410852N083955W,Graylag Goose (Domestic type),Anseriformes,Anatidae,251,gragoo1,Anser anser,2017
S77787752,Oie rieuse,Anser albifrons,255,1,CA-QC,La Vallée-du-Richelieu,L1016746,Fort Chambly,45.4494889,-73.2766736,2020-12-21,09:13 AM,eBird - Traveling Count,58,1,1.27,nan,2,nan,présence connue,nan,289861761,Québec,Quebec,Canada,Canada,,,59204.38402777778,59204.424305555556,452658N731636W,Greater White-fronted Goose,Anseriformes,Anatidae,255,gwfgoo,Anser albifrons,2020
S18566885,Oie rieuse,Anser albifrons,255,1,CA-QC,Papineau,L2145150,PN de Plaisance,45.6006057,-75.0858823,1989-04-30,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,47646.5,47646.5,453602N750509W,Greater White-fronted Goose,Anseriformes,Anatidae,255,gwfgoo,Anser albifrons,1989
S18574928,Bernache cravant,Branta bernicla,279,1,US-NJ,Cape May,L2445830,"Cape Island, St. Mary's Cemetery",38.9540921,-74.9291503,1993-07-31,nan,Historical,0,0,nan,nan,1,nan,nan,nan,nan,New Jersey,New Jersey,États-Unis,United States,,,49199.5,49199.5,385714N745544W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,1993
S18566906,Bernache cravant,Branta bernicla,279,1,CA-QC,Gatineau,L489654,Rapides Deschênes,45.37778,-75.79972,1994-05-28,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,49500.5,49500.5,452240N754758W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,1994
S32358385,Bernache cravant,Branta bernicla,279,1,CA-QC,Montréal,L2880080,Natatorium de Verdun,45.4430608,-73.576684,2016-11-03,12:45 PM,eBird - Casual Observation,0,0,nan,nan,1,nan,"Oiseau présent depuis quelques jours. Jeune de l'année, n'a pas la tache blanche typique en haut du cou.",nan,38938551 38938591 38938631 38938641,Québec,Quebec,Canada,Canada,,,57695.53125,57695.53125,452635N733436W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,2016
S18566904,Bernache cravant,Branta bernicla,279,4,CA-ON,Ottawa,L384642,"Ottawa, Andrew Haydon Park",45.3504563,-75.818882,1991-10-24,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Ontario,Ontario,Canada,Canada,,,48553.5,48553.5,452101N754907W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,1991
S49545549,Bernache cravant,Branta bernicla,279,4,CA-ON,Ottawa,L384642,"Ottawa, Andrew Haydon Park",45.3504563,-75.818882,2018-10-29,03:34 PM,eBird - Traveling Count,68,1,1.15,nan,2,nan,nan,nan,121250351,Ontario,Ontario,Canada,Canada,,,58420.64861111111,58420.69583333333,452101N754907W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,2018
S18566905,Bernache cravant,Branta bernicla,279,1,CA-ON,Ottawa,L1303511,"Ottawa, Britannia Park",45.3640486,-75.8037329,1992-11-08,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Ontario,Ontario,Canada,Canada,,,48934.5,48934.5,452150N754813W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,1992
S40213492,Bernache cravant,Branta bernicla,279,1,CA-ON,Ottawa,L1796347,"Ottawa, Remic Rapids Lookout",45.4099961,-75.7445142,2017-10-30,02:30 PM,eBird - Stationary Count,10,1,nan,nan,4,nan,nan,nan,73602991 73603011,Ontario,Ontario,Canada,Canada,,,58056.604166666664,58056.61111111111,452435N754440W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,2017
S18566902,Bernache cravant,Branta bernicla,279,1,CA-QC,Papineau,L2879961,"PN de Plaisance, Étangs aménagés",45.594167,-75.059722,1988-04-18,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,47269.5,47269.5,453539N750334W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,1988
S56577048,Bernache cravant,Branta bernicla,279,1,CA-QC,Papineau,L6309505,Parc national de Plaisance,45.6,-75.13333,1988-04-18,nan,Historical,430,1,nan,nan,1,nan,"Description physique détaillée, description des conditions d'observation",Feuillet d'ÉPOQ no 305438. Observateur : Jean-Pierre Artigau.,nan,Québec,Quebec,Canada,Canada,,,47269.5,47269.79861111111,453600N750759W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,1988
S71749766,Bernache cravant,Branta bernicla,279,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-07-23,10:59 AM,eBird - Traveling Count,101,1,1.54,nan,2,nan,nan,nan,251312361,Québec,Quebec,Canada,Canada,,,59053.45763888889,59053.52777777778,452329N734540W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,2020
S18565224,Bernache cravant,Branta bernicla,279,4,FR-T,nan,L955747,"Ile de Ré, Phare des Baleines",46.2441969,-1.5611499,1992-08-25,nan,Historical,0,1,nan,nan,1,nan,nan,nan,nan,Poitou-Charentes,Poitou-Charentes,France,France,,,48859.5,48859.5,461439N013340W,Brant,Anseriformes,Anatidae,279,brant,Branta bernicla,1992
S18566899,Bernache nonnette,Branta leucopsis,286,1,CA-QC,Gatineau,L2879959,"Ferme Pagé, Masson",45.550278,-75.378611,1989-05-15,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,47661.5,47661.5,453301N752242W,Barnacle Goose,Anseriformes,Anatidae,286,bargoo,Branta leucopsis,1989
S18566900,Bernache nonnette,Branta leucopsis,286,1,CA-QC,Gatineau,L2879959,"Ferme Pagé, Masson",45.550278,-75.378611,1990-04-29,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,48010.5,48010.5,453301N752242W,Barnacle Goose,Anseriformes,Anatidae,286,bargoo,Branta leucopsis,1990
S18566901,Bernache nonnette,Branta leucopsis,286,1,CA-QC,Papineau,L2879960,"Promontoire, Plaisance",45.601389,-75.083889,1991-04-05,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,48351.5,48351.5,453605N750502W,Barnacle Goose,Anseriformes,Anatidae,286,bargoo,Branta leucopsis,1991
S18563315,Bernache nonnette,Branta leucopsis,286,1,FR-J,nan,L1066529,Parc Montsouris,48.8221546,2.3380588,2011-06-24,07:30 AM,eBird - Traveling Count,90,1,1.,nan,1,nan,"Le statut de cet oiseau est assez difficile à détermine. Est-ce que c'est un individu relâché uniquement dans le parc mont souris, est-ce que c'est une population ferale à plus grande échelle? Est-ce qu'on doit même le rapporter sur ebird?",nan,221215171,Île-de-France,Île-de-France,France,France,,,55736.3125,55736.375,484919N022017E,Barnacle Goose,Anseriformes,Anatidae,286,bargoo,Branta leucopsis,2011
S75143233,Bernache du Canada,Branta canadensis,303,20,CA-QC,Argenteuil,L6184070,Plage de la Baie Pumpkinseed,45.6383774,-74.6835351,2020-10-20,12:50 PM,eBird - Traveling Count,68,1,3.81,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59142.53472222222,59142.58194444444,453818N744100W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2020
S32482724,Bernache du Canada,Branta canadensis,303,300,CA-QC,Arthabaska,L387422,Réservoir Beaudet,46.0718015,-71.9707489,2016-11-10,10:00 AM,eBird - Stationary Count,180,1,nan,nan,3,nan,nan,"Jean-Pierre Artigau, Etienne Artigau et moi",nan,Québec,Quebec,Canada,Canada,,,57702.416666666664,57702.541666666664,460418N715814W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2016
S74701784,Bernache du Canada,Branta canadensis,303,307,CA-QC,Beauharnois-Salaberry,L1912269,Domaine-de-la-Pêche-au-Saumon,45.2538535,-73.7997936,2020-10-11,02:35 PM,eBird - Traveling Count,30,1,.71,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59133.60763888889,59133.628472222226,451513N734759W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2020
S26589178,Bernache du Canada,Branta canadensis,303,200,CA-QC,Beauharnois-Salaberry,L1912225,Halte des Pêcheurs,45.235149,-74.004757,2015-12-11,01:56 PM,eBird - Traveling Count,90,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57367.580555555556,57367.643055555556,451406N740017W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2015
S74698805,Bernache du Canada,Branta canadensis,303,20,CA-QC,Beauharnois-Salaberry,L2804360,"Marais, St-Étienne-de-Beauharnois",45.2629261,-73.932023,2020-10-11,01:00 PM,eBird - Stationary Count,40,1,nan,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59133.541666666664,59133.569444444445,451546N735555W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2020
S38675505,Bernache du Canada,Branta canadensis,303,30,CA-NS,Cape Breton,L620494,Fortress of Louisbourg National Historic Site,45.8914061,-59.9834247,2017-08-16,10:00 AM,eBird - Casual Observation,nan,0,nan,nan,1,nan,nan,nan,nan,Nouvelle Écosse,Nova Scotia,Canada,Canada,,,57981.416666666664,nan,455329N595900W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2017
S48947692,Bernache du Canada,Branta canadensis,303,39,CA-BC,Capital,L346076,Saanichton Spit,48.5896616,-123.3722457,2018-10-05,07:13 AM,eBird - Traveling Count,96,1,3.3,nan,1,nan,nan,nan,nan,Colombie Britanique,British Columbia,Canada,Canada,,,58396.30069444444,58396.36736111111,483522N1232220W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2018
S57760161,Bernache du Canada,Branta canadensis,303,5,CA-BC,Capital,L1168111,Victoria Harbour,48.4254415,-123.3883953,2019-06-28,09:54 AM,eBird - Traveling Count,21,1,2.21,nan,1,nan,nan,nan,nan,Colombie Britanique,British Columbia,Canada,Canada,,,58662.4125,58662.42708333333,482531N1232318W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2019
S57764091,Bernache du Canada,Branta canadensis,303,5,CA-BC,Capital,L1168111,Victoria Harbour,48.4254415,-123.3883953,2019-06-28,12:53 PM,eBird - Traveling Count,22,1,6.56,nan,1,nan,nan,nan,nan,Colombie Britanique,British Columbia,Canada,Canada,,,58662.53680555556,58662.552083333336,482531N1232318W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2019
S48918460,Bernache du Canada,Branta canadensis,303,2,CA-BC,Capital,L269483,"Victoria, Fisherman's Wharf",48.4219444,-123.38,2018-10-03,07:20 AM,eBird - Traveling Count,45,1,.8,nan,1,nan,nan,nan,nan,Colombie Britanique,British Columbia,Canada,Canada,,,58394.305555555555,58394.336805555555,482518N1232247W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2018
S48938851,Bernache du Canada,Branta canadensis,303,3,CA-BC,Capital,L269483,"Victoria, Fisherman's Wharf",48.4219444,-123.38,2018-10-04,05:52 PM,eBird - Traveling Count,52,1,1.1,nan,1,nan,nan,nan,nan,Colombie Britanique,British Columbia,Canada,Canada,,,58395.74444444444,58395.78055555555,482518N1232247W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2018
S18566898,Bernache du Canada,Branta canadensis,303,5,CA-NB,Charlotte,L164896,"Grand Manan, Castalia Marsh",44.724194,-66.75429,2013-07-19,08:00 AM,eBird - Traveling Count,45,1,1.,nan,1,nan,nan,nan,nan,Nouveau Brunswick,New Brunswick,Canada,Canada,,,56492.333333333336,56492.364583333336,444327N664515W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2013
S18566891,Bernache du Canada,Branta canadensis,303,5,CA-ON,Essex,L611190,"Point Pelee NP, Marsh Boardwalk",41.9693171,-82.5288464,1991-05-10,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Ontario,Ontario,Canada,Canada,,,48386.5,48386.5,415809N823143W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39795737,Bernache du Canada,Branta canadensis,303,250,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1989-04-17,nan,Historical,195,1,nan,nan,2,nan,Albinisme partiel,"Feuillet d'ÉPOQ no 167287. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,47633.5,47633.635416666664,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1989
S39795735,Bernache du Canada,Branta canadensis,303,144,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1989-04-18,nan,Historical,100,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 167290. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,47634.5,47634.569444444445,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1989
S39797160,Bernache du Canada,Branta canadensis,303,20,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1990-03-18,nan,Historical,330,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 168096. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,47968.5,47968.729166666664,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1990
S39797936,Bernache du Canada,Branta canadensis,303,140,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1990-10-08,nan,Historical,180,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 168523. Observateurs : Anne Artigau, Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48172.5,48172.625,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1990
S39797885,Bernache du Canada,Branta canadensis,303,7,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1990-11-12,nan,Historical,130,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 168578. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48207.5,48207.59027777778,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1990
S39799025,Bernache du Canada,Branta canadensis,303,120,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-03-30,nan,Historical,60,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 168904. Observateurs : Étienne Artigau, Jean-Pierre Artigau, G Dup.",nan,Québec,Quebec,Canada,Canada,,,48345.5,48345.541666666664,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39799022,Bernache du Canada,Branta canadensis,303,350,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-04-01,nan,Historical,390,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 168966. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48347.5,48347.770833333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39799023,Bernache du Canada,Branta canadensis,303,24,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-04-07,nan,Historical,540,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 168908. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48353.5,48353.875,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39799021,Bernache du Canada,Branta canadensis,303,43,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-04-13,nan,Historical,305,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 168996. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48359.5,48359.711805555555,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39799032,Bernache du Canada,Branta canadensis,303,30,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-05-18,nan,Historical,540,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 169117. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48394.5,48394.875,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S40488017,Bernache du Canada,Branta canadensis,303,8,CA-QC,Gatineau,L6470151,Aylmer,45.4,-75.83333,1991-09-23,nan,Historical,45,1,nan,nan,1,nan,nan,Feuillet d'ÉPOQ no 169422. Observateur : Étienne Artigau.,nan,Québec,Quebec,Canada,Canada,,,48522.5,48522.53125,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39799018,Bernache du Canada,Branta canadensis,303,35,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-09-29,nan,Historical,120,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 169424. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48528.5,48528.583333333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39797158,Bernache du Canada,Branta canadensis,303,100,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-10-28,nan,Historical,120,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 169469. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48557.5,48557.583333333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39797838,Bernache du Canada,Branta canadensis,303,14,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1991-12-08,nan,Historical,180,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 169565. Observateurs : Jean-Pierre Artigau, Étienne Artigau, Anne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48598.5,48598.625,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1991
S39799162,Bernache du Canada,Branta canadensis,303,45,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1992-04-06,nan,Historical,75,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 169873. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48718.5,48718.552083333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S40417261,Bernache du Canada,Branta canadensis,303,1,CA-QC,Gatineau,L6458518,Aylmer,45.4,-75.83333,1992-04-09,nan,Historical,75,1,nan,nan,1,nan,nan,Feuillet d'ÉPOQ no 169782. Observateur : Étienne Artigau.,nan,Québec,Quebec,Canada,Canada,,,48721.5,48721.552083333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S40417264,Bernache du Canada,Branta canadensis,303,120,CA-QC,Gatineau,L6458518,Aylmer,45.4,-75.83333,1992-04-15,nan,Historical,90,1,nan,nan,1,nan,nan,Feuillet d'ÉPOQ no 169889. Observateur : Étienne Artigau.,nan,Québec,Quebec,Canada,Canada,,,48727.5,48727.5625,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S40417265,Bernache du Canada,Branta canadensis,303,4,CA-QC,Gatineau,L6458518,Aylmer,45.4,-75.83333,1992-04-16,nan,Historical,315,1,nan,nan,1,nan,nan,Feuillet d'ÉPOQ no 169892. Observateur : Étienne Artigau.,nan,Québec,Quebec,Canada,Canada,,,48728.5,48728.71875,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S39798881,Bernache du Canada,Branta canadensis,303,10,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1992-09-13,nan,Historical,60,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 290414. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48878.5,48878.541666666664,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S39798864,Bernache du Canada,Branta canadensis,303,155,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1992-10-18,nan,Historical,420,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 290499. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48913.5,48913.791666666664,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S39798880,Bernache du Canada,Branta canadensis,303,1,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1992-11-06,nan,Historical,390,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 290527. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48932.5,48932.770833333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S40417247,Bernache du Canada,Branta canadensis,303,23,CA-QC,Gatineau,L6458518,Aylmer,45.4,-75.83333,1992-11-08,nan,Historical,480,1,nan,nan,1,nan,nan,Feuillet d'ÉPOQ no 291832. Observateur : Étienne Artigau.,nan,Québec,Quebec,Canada,Canada,,,48934.5,48934.833333333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S39798873,Bernache du Canada,Branta canadensis,303,9,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1992-12-06,nan,Historical,300,1,nan,nan,3,nan,Note explicative,"Feuillet d'ÉPOQ no 290663. Observateurs : Jean-Pierre Artigau, Étienne Artigau, G Dup.",nan,Québec,Quebec,Canada,Canada,,,48962.5,48962.708333333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1992
S40417172,Bernache du Canada,Branta canadensis,303,8,CA-QC,Gatineau,L6458518,Aylmer,45.4,-75.83333,1993-08-22,nan,Historical,210,1,nan,nan,1,nan,nan,Feuillet d'ÉPOQ no 291081. Observateur : Étienne Artigau.,nan,Québec,Quebec,Canada,Canada,,,49221.5,49221.645833333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1993
S39798045,Bernache du Canada,Branta canadensis,303,6,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1993-10-16,nan,Historical,405,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 291167. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,49276.5,49276.78125,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1993
S39799160,Bernache du Canada,Branta canadensis,303,35,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1995-10-29,nan,Historical,75,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 293357. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,50019.5,50019.552083333336,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1995
S39799122,Bernache du Canada,Branta canadensis,303,32,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1997-10-26,nan,Historical,240,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 296447. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,50747.5,50747.666666666664,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1997
S39799127,Bernache du Canada,Branta canadensis,303,4,CA-QC,Gatineau,L6309496,Aylmer,45.4,-75.83333,1998-12-23,nan,Historical,105,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 297430. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,51170.5,51170.572916666664,452359N754959W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,1998
S71095842,Bernache du Canada,Branta canadensis,303,40,CA-QC,Gatineau,L2200800,Baie Simard,45.385922,-75.7966705,2020-07-03,02:26 PM,eBird - Traveling Count,105,1,4.53,nan,3,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59033.60138888889,59033.674305555556,452309N754748W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2020
S71227981,Bernache du Canada,Branta canadensis,303,77,CA-QC,Gatineau,L2200800,Baie Simard,45.385922,-75.7966705,2020-07-07,09:02 AM,eBird - Traveling Count,126,1,1.5,nan,3,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59037.376388888886,59037.46388888889,452309N754748W,Canada Goose,Anseriformes,Anatidae,303,cangoo,Branta canadensis,2020
